STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,REM
72605014745,2021-10-02T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,544,1726,50,57,80,30.04,29.68,53,1.8,0,3.4,8,68,45,280,11,T,0,0,30,7,RA,SOD73924 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 45AVERAGE STATION PRESSURE:29.680 MINIMUM SEA LEVEL PRESSURE:29.96 TIME OF OCCURRENCE:1656 PEAK WIND SPEED (MPH): 11 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG): 30 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.8 24 HR AVG TEMP (F): 57DEPART FROM NORMAL:  2  HEATING DEGREE DAYS:  8 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):68  LATEST NIGHT MIN TEMP(1900-0800 LST):45 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-03T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,545,1724,54,57,89,30.01,29.62,55,1.9,0,3.8,8,60,54,50,10,0.09,0,0,60,7,RA,SOD78324 HR PRECIPITATION (IN): 0.09 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 54AVERAGE STATION PRESSURE:29.625 MINIMUM SEA LEVEL PRESSURE:29.96 TIME OF OCCURRENCE:1518 PEAK WIND SPEED (MPH): 10 PEAK WIND DIR (DEG): 50 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG): 60 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.9 24 HR AVG TEMP (F): 57DEPART FROM NORMAL:  3  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS:  8 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):60  LATEST NIGHT MIN TEMP(1900-0800 LST):54 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.01 0.03 0.02
72605014745,2021-10-04T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,546,1722,51,55,88,30.13,29.73,52,4.3,0,2.2,10,58,52,40,16,0.52,0,0,60,10,RA BR,SOD78324 HR PRECIPITATION (IN): 0.52 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 5824 HR MIN TEMP (F): 52AVERAGE STATION PRESSURE:29.735 MINIMUM SEA LEVEL PRESSURE:30.03 TIME OF OCCURRENCE:0119 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG): 40 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG): 60 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.3 24 HR AVG TEMP (F): 55DEPART FROM NORMAL:  1  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):58  LATEST NIGHT MIN TEMP(1900-0800 LST):53 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    0.02 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.05 0.13 0.08 0.08 0.05 0.05 0.03
72605014745,2021-10-05T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,548,1721,50,58,82,30.28,29.88,53,1.4,0,5.6,7,65,51,20,11,0.05,0,0,20,7,RA,SOD73924 HR PRECIPITATION (IN): 0.05 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6524 HR MIN TEMP (F): 51AVERAGE STATION PRESSURE:29.880 MINIMUM SEA LEVEL PRESSURE:30.20 TIME OF OCCURRENCE:0330 PEAK WIND SPEED (MPH): 11 PEAK WIND DIR (DEG): 20 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG): 20 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.4 24 HR AVG TEMP (F): 58DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):65  LATEST NIGHT MIN TEMP(1900-0800 LST):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.03 0.02 T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-06T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,549,1719,53,62,81,30.35,29.96,56,0.6,0,10,3,74,50,210,10,0,0,0,290,7,FG BR,SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE:29.965 MINIMUM SEA LEVEL PRESSURE:30.30 TIME OF OCCURRENCE:1740 PEAK WIND SPEED (MPH): 10 PEAK WIND DIR (DEG):210 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 0.6 24 HR AVG TEMP (F): 62DEPART FROM NORMAL:  9  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):74  LATEST NIGHT MIN TEMP(1900-0800 LST):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-07T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,550,1717,52,63,81,30.25,29.88,55,1.7,0,11.4,2,76,49,340,12,0,0,0,330,9,FG BR,SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 7624 HR MIN TEMP (F): 49AVERAGE STATION PRESSURE:29.885 MINIMUM SEA LEVEL PRESSURE:30.15 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.7 24 HR AVG TEMP (F): 63DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):76  LATEST NIGHT MIN TEMP(1900-0800 LST):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-08T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,551,1715,50,60,78,30.21,29.82,54,2.9,0,8.8,5,74,46,100,21,0,0,0,110,15,FG BR,SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 46AVERAGE STATION PRESSURE:29.815 MINIMUM SEA LEVEL PRESSURE:30.14 TIME OF OCCURRENCE:0327 PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):100 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.9 24 HR AVG TEMP (F): 60DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  5 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):74  LATEST NIGHT MIN TEMP(1900-0800 LST):46 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-09T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,552,1714,47,52,84,30.36,29.98,50,3.3,0,1.2,13,60,43,100,14,0,0,0,100,10,,SOD75624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 43AVERAGE STATION PRESSURE:29.975 MINIMUM SEA LEVEL PRESSURE:30.32 TIME OF OCCURRENCE:0021 PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):100 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.3 24 HR AVG TEMP (F): 52DEPART FROM NORMAL:  0  HEATING DEGREE DAYS: 13 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):60  LATEST NIGHT MIN TEMP(1900-0800 LST):43 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-10T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,553,1712,51,56,82,30.29,29.92,53,1.3,0,5.6,9,64,47,100,12,0,0,0,110,9,,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6424 HR MIN TEMP (F): 47AVERAGE STATION PRESSURE:29.920 MINIMUM SEA LEVEL PRESSURE:30.21 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):100 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):110 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.3 24 HR AVG TEMP (F): 56DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):64  LATEST NIGHT MIN TEMP(1900-0800 LST):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-11T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,555,1710,54,61,83,30.15,29.78,57,1.7,0,10.9,4,70,51,180,11,0,0,0,230,8,FG BR,SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 51AVERAGE STATION PRESSURE:29.780 MINIMUM SEA LEVEL PRESSURE:30.11 TIME OF OCCURRENCE:1609 PEAK WIND SPEED (MPH): 11 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  8FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 1.7 24 HR AVG TEMP (F): 61DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):70  LATEST NIGHT MIN TEMP(1900-0800 LST):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-12T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,556,1709,54,64,82,30.1,29.74,57,0.9,0,14.3,1,77,51,250,11,0,0,0,220,7,FG BR,SOD76124 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 51AVERAGE STATION PRESSURE(D):29.741 MINIMUM SEA LEVEL PRESSURE:30.04 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 11 PEAK WIND DIR (DEG):250 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  7FASTEST 2MIN DIR (DEG):220 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 0.9 24 HR AVG TEMP (F): 64DEPART FROM NORMAL: 13  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 77 LATEST NIGHT MIN TEMP(1900-0800 LST):51 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-13T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,557,1707,54,64,80,29.97,29.61,57,2.2,0,14.7,1,77,50,140,14,0,0,0,160,10,FG BR,SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 50AVERAGE STATION PRESSURE:29.610 MINIMUM SEA LEVEL PRESSURE:29.90 TIME OF OCCURRENCE:2337 PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.2 24 HR AVG TEMP (F): 64DEPART FROM NORMAL: 14  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):77  LATEST NIGHT MIN TEMP(1900-0800 LST):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-14T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,558,1705,56,64,79,29.9,29.52,59,2.1,0,15,1,78,49,310,14,0,0,0,340,10,BR,SOD75624 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 7824 HR MIN TEMP (F): 49AVERAGE STATION PRESSURE:29.525 MINIMUM SEA LEVEL PRESSURE:29.87 TIME OF OCCURRENCE:1624 PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.1 24 HR AVG TEMP (F): 64DEPART FROM NORMAL: 14  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):78  LATEST NIGHT MIN TEMP(1900-0800 LST):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-15T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,559,1704,58,63,87,29.91,29.54,60,2.4,0,14.4,2,72,54,180,12,T,0,0,180,9,RA BR,SOD75324 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 7224 HR MIN TEMP (F): 54AVERAGE STATION PRESSURE:29.540 MINIMUM SEA LEVEL PRESSURE:29.85 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.4 24 HR AVG TEMP (F): 63DEPART FROM NORMAL: 13  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):72  LATEST NIGHT MIN TEMP(1900-0800 LST):54 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 T
72605014745,2021-10-16T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,601,1702,60,67,81,29.71,29.36,63,8.5,2,18.7,0,77,57,180,34,0.38,0,0,180,23,RA BR,SOD75624 HR PRECIPITATION (IN): 0.38 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 57AVERAGE STATION PRESSURE:29.355 MINIMUM SEA LEVEL PRESSURE:29.60 TIME OF OCCURRENCE:2019 PEAK WIND SPEED (MPH): 34 PEAK WIND DIR (DEG):180 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):180 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.5 24 HR AVG TEMP (F): 67DEPART FROM NORMAL: 18  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  2 LATEST DAY MAX TEMP (0700-1900 LST):77  LATEST NIGHT MIN TEMP(1900-0800 LST):62 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.02 T    T    T    0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.14 0.05 0.02 0.12
72605014745,2021-10-17T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,602,1700,45,56,69,29.67,29.29,50,7.2,0,8,9,63,49,290,29,0.11,0,0,310,21,RA BR,SOD76024 HR PRECIPITATION (IN): 0.11 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):1  24 HR MAX TEMP (F): 6324 HR MIN TEMP (F): 49AVERAGE STATION PRESSURE(D):29.291 MINIMUM SEA LEVEL PRESSURE:29.60 TIME OF OCCURRENCE:0353 PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.2 24 HR AVG TEMP (F): 56DEPART FROM NORMAL:  7  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 63 LATEST NIGHT MIN TEMP(1900-0800 LST):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.07 0.04T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T     0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-18T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,603,1659,39,50,68,29.75,29.36,44,8.5,0,2.4,15,59,41,330,29,T,0,0,330,22,RA,SOD73924 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5924 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE:29.360 MINIMUM SEA LEVEL PRESSURE:29.70 TIME OF OCCURRENCE:1347 PEAK WIND SPEED (MPH): 29 PEAK WIND DIR (DEG):330 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.5 24 HR AVG TEMP (F): 50DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 15 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):59  LATEST NIGHT MIN TEMP(1900-0800 LST):42 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-19T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,604,1657,34,52,55,29.8,29.42,43,9,0,4.7,13,62,41,280,35,0,0,0,280,25,,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE:29.420 MINIMUM SEA LEVEL PRESSURE:29.74 TIME OF OCCURRENCE:1524 PEAK WIND SPEED (MPH): 35 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 25FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.0 24 HR AVG TEMP (F): 52DEPART FROM NORMAL:  4  HEATING DEGREE DAYS: 13 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):62  LATEST NIGHT MIN TEMP(1900-0800 LST):41 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-20T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,606,1655,43,55,72,29.89,29.49,48,2.6,0,8,10,73,37,330,21,0,0,0,320,17,,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 37AVERAGE STATION PRESSURE:29.495 MINIMUM SEA LEVEL PRESSURE:29.79 TIME OF OCCURRENCE:0053 PEAK WIND SPEED (MPH): 21 PEAK WIND DIR (DEG):330 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.6 24 HR AVG TEMP (F): 55DEPART FROM NORMAL:  7  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):73  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-21T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,607,1654,47,57,74,29.91,29.54,52,2.1,0,10.3,8,73,41,200,20,0,0,0,210,14,BR,SOD75724 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):18  24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 41AVERAGE STATION PRESSURE:29.545 MINIMUM SEA LEVEL PRESSURE:29.78 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.1 24 HR AVG TEMP (F): 57DEPART FROM NORMAL:  9  HEATING DEGREE DAYS:  8 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):73  LATEST NIGHT MIN TEMP(1900-0800 LST):41 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
72605014745,2021-10-22T23:59:00,43.20488,-71.50257,103.1,"CONCORD ASOS, NH US",SOD  ,6,608,1652,49,58,74,29.81,29.42,53,6.5,0,11.7,7,70,45,230,22,T,0,0,250,16,RA FG BR,SOD75724 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):12  24 HR MAX TEMP (F): 7024 HR MIN TEMP (F): 45AVERAGE STATION PRESSURE:29.425 MINIMUM SEA LEVEL PRESSURE:29.71 TIME OF OCCURRENCE:0417 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.5 24 HR AVG TEMP (F): 58DEPART FROM NORMAL: 11  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):70  LATEST NIGHT MIN TEMP(1900-0800 LST):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
